"Target","Var1","Var2","Var3","RMSE"
"SalePrice","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Middle._chr","YearBuilt",85251.3828027299
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Middle._chr","SubwayStation_byProxy1",85252.3707537648
"SalePrice","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary._cat","YrSold",85252.626271866
"SalePrice","Floor","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle._0vs123vs4",85253.1816903744
"SalePrice","MonthSold","N_SchoolNearBy.University.","YearBuilt_2000_2010",85253.6889747877
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Hospital._0vs12",85254.2716336996
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Park._01vs2","YearBuilt_2000_2010",85254.9055151193
"SalePrice","HeatingType","N_SchoolNearBy.University._012vs345","YrSold_2011_2014",85258.9099156097
"SalePrice","N_APT","N_Parkinglot.Basement.","YrSold",85259.265061994
"SalePrice","Floor","N_SchoolNearBy.University.","TimeToBusStop",85259.4139567032
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4","YearBuilt_2000_2010",85262.7089020417
"SalePrice","N_manager","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University.",85262.7374848006
"SalePrice","Floor","N_FacilitiesNearBy.Park.","YearBuilt_2000_2010",85263.9470922073
"SalePrice","Floor","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.High._0vs12vs345",85264.9704498173
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total.","SubwayStation_byProxy2",85265.1499122787
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.High._0vs12vs345","TimeToBusStop",85266.3212932265
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Total._cut","YrSold_2011_2014",85267.7781577658
"SalePrice","N_FacilitiesNearBy.ETC.","SubwayStation","TimeToBusStop",85270.2185928358
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Middle._0vs123vs4","YearBuilt",85270.4712546888
"SalePrice","N_manager_splitAt4","N_SchoolNearBy.Middle.","N_SchoolNearBy.Total.",85270.650181849
"SalePrice","N_elevators","N_SchoolNearBy.High._0vs12vs345","YearBuilt",85273.3968492731
"SalePrice","N_SchoolNearBy.University._0vs12vs345","YrSold_2011_2014","YrSold_2013",85274.2556508863
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital._0vs12","TimeToBusStop",85274.4299452635
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.High._0vs12vs345",85277.5095089735
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","SubwayStation_byProxy2","YrSold_2013",85278.3339112569
"SalePrice","Floor","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High._0vs12vs345",85278.8783131887
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Park.","TimeToBusStop",85280.0915342095
"SalePrice","Floor","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Elementary._cat",85282.8366296674
"SalePrice","N_FacilitiesNearBy.PublicOffice._gr_stat","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.University._0vs12vs345",85283.0055743504
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.Dpartmentstore._01vs2","SubwayStation",85283.7704192872
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.High.","YearBuilt_2000_2010",85283.9313656036
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.ETC._0vsOther",85284.309300787
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC.","N_manager_splitAt4",85284.4278167709
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice.","TimeToBusStop",85286.627325967
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.ETC._0vsOther","N_manager_splitAt4",85286.6749337311
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Elementary.",85288.0746993184
"SalePrice","N_APT","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.University._0vs12vs345",85290.9542217538
"SalePrice","N_APT","N_SchoolNearBy.Total.","SubwayStation_byProxy2",85292.0318806973
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle.",85292.2851356761
"SalePrice","Floor","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.PublicOffice.",85292.3798057951
"SalePrice","N_SchoolNearBy.University._0vs12vs345","YrSold","YrSold_2013",85292.9925375974
"SalePrice","AptManageType","N_FacilitiesNearBy.PublicOffice._splitAt4","YearBuilt_2000_2010",85295.5866436941
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Park._01vs2",85297.358700212
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High.","YrSold_2011_2014",85299.2103349871
"SalePrice","N_FacilitiesNearby.corr_pos","N_SchoolNearBy.High._0vs12vs345","YearBuilt_2000_2010",85299.4304152246
"SalePrice","N_FacilitiesInApt","N_FacilitiesNearby.corr_pos","YrSold_2013",85299.9863358442
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.Elementary._cat","YearBuilt_2000_2010",85301.4018750464
"SalePrice","N_APT","N_FacilitiesInApt","YrSold_2013",85302.2047895613
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Hospital.","TimeToBusStop",85302.6940856072
"SalePrice","N_APT","N_FacilitiesNearBy.Total.","N_SchoolNearBy.University._012vs345",85305.0046464408
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Park._01vs2","N_SchoolNearBy.Elementary._cat",85305.0101468769
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.Elementary._cat","SubwayStation",85306.2004254521
"SalePrice","N_elevators","N_FacilitiesNearBy.ETC._0vsOther","TimeToBusStop",85306.6316967934
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice._gr_stat","SubwayStation_byProxy2",85308.4022342414
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice.","YrSold",85309.2581862538
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.University.","TimeToBusStop",85309.4972850152
"SalePrice","N_SchoolNearBy.University.","SubwayStation_byProxy1","YearBuilt_2000_2010",85309.5731577249
"SalePrice","Floor","TimeToBusStop","YearBuilt_2000_2010",85309.6482035842
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation",85309.7738725727
"SalePrice","N_manager_splitAt4","N_SchoolNearBy.Elementary._cat","YearBuilt",85311.0080196926
"SalePrice","N_FacilitiesNearBy.Park._01vs2","N_FacilitiesNearBy.PublicOffice.","TimeToBusStop",85311.1957825727
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.ETC._0vsOther","N_SchoolNearBy.Elementary.",85312.0941062116
"SalePrice","N_APT","N_SchoolNearBy.Elementary.","N_SchoolNearBy.University._0vs12vs345",85314.6929513104
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.ETC._0vsOther",85315.2503037803
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_manager",85319.3082268369
"SalePrice","HeatingType","N_SchoolNearBy.University._012vs345","YrSold",85320.696149432
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice._gr_stat","N_SchoolNearBy.High.",85322.3402089815
"SalePrice","Floor","N_FacilitiesNearBy.Hospital.","N_Parkinglot.Basement.",85322.5938169353
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Park._01vs2","N_Parkinglot.Ground.",85323.4053200948
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_SchoolNearBy.High.","SubwayStation_byProxy2",85323.5484554133
"SalePrice","N_FacilitiesInApt","N_SchoolNearBy.High.","N_SchoolNearBy.Middle.",85324.012128074
"SalePrice","MonthSold","N_FacilitiesNearBy.PublicOffice._splitAt4","YearBuilt",85324.4548111632
"SalePrice","MonthSold","SubwayStation_byProxy2","YrSold_2011_2014",85326.667318707
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_SchoolNearBy.Elementary.","YrSold_2011_2014",85331.6660091153
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Total.","YrSold_2011_2014",85331.8022290883
"SalePrice","N_manager","N_SchoolNearBy.Middle.","N_SchoolNearBy.Total.",85333.0374085266
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Park._01vs2",NA,85333.7014492472
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Park._01vs2","SalePrice",85333.7014492472
"SalePrice","N_manager","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle._chr",85334.3298693259
"SalePrice","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.University._0vs12vs345","SubwayStation",85334.6993406687
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_SchoolNearBy.High.","N_SchoolNearBy.Middle._0vs123vs4",85334.7181273671
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.University._0vs12vs345","YrSold",85334.7957123095
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Middle._0vs123vs4","TimeToBusStop",85336.1557067483
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Total.",85337.0429954201
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Elementary._cat",85338.002174083
"SalePrice","MonthSold","N_FacilitiesNearBy.Total._cut","YrSold_2013",85338.5803689742
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Total.","YrSold_2011_2014",85340.3692662193
"SalePrice","AptManageType","Floor","SubwayStation",85340.4837182445
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice._gr_stat","N_SchoolNearBy.University._012vs345",85343.4752590493
"SalePrice","N_FacilitiesInApt","N_FacilitiesNearBy.Park.","YearBuilt_2000_2010",85344.0780850151
"SalePrice","N_SchoolNearBy.University._0vs12vs345","YrSold","YrSold_2011_2014",85345.301718078
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_Parkinglot.Ground.","YearBuilt",85346.5705728883
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_manager_splitAt4","SubwayStation_byProxy1",85347.5606812426
"SalePrice","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.Park._01vs2","SubwayStation_byProxy2",85347.798812171
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_manager_splitAt4","N_SchoolNearBy.High._0vs12vs345",85349.2894245533
"SalePrice","N_elevators","N_FacilitiesNearBy.ETC._0vsOther","SubwayStation_byProxy1",85351.2138623794
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice._gr_stat","N_SchoolNearBy.University.",85355.9739639763
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.Middle._chr",85356.3065877833
"SalePrice","HeatingType","N_FacilitiesInApt","YearBuilt_2000_2010",85356.9683165932
"SalePrice","N_Parkinglot.Ground.","SubwayStation_byProxy1","YearBuilt_2000_2010",85357.1499941125
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice.","YrSold_2013",85358.4059475074
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Middle.",85358.8539901351
"SalePrice","N_elevators","N_SchoolNearBy.Middle.","SubwayStation",85360.0505984217
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Elementary.","YrSold_2011_2014",85360.2529218828
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_SchoolNearBy.Middle._chr","SubwayStation_byProxy2",85360.6156346343
"SalePrice","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.University._012vs345","SubwayStation",85363.5157108429
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.University._0vs12vs345","SubwayStation",85363.5706827061
"SalePrice","N_APT","N_SchoolNearBy.High.","N_SchoolNearBy.Middle._chr",85363.5851442346
"SalePrice","N_FacilitiesNearby.corr_pos","N_Parkinglot.Basement.","N_SchoolNearBy.Middle.",85366.7141259962
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_SchoolNearBy.University.","YearBuilt",85367.7824028845
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_SchoolNearBy.Total.","SubwayStation",85368.7297783514
"SalePrice","N_FacilitiesNearby.corr_neg","TimeToBusStop",NA,85369.2385580205
"SalePrice","N_FacilitiesNearby.corr_neg","SalePrice","TimeToBusStop",85369.2385580205
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park._01vs2","YrSold_2011_2014",85369.8105198158
"SalePrice","HeatingType","N_manager_splitAt4","SubwayStation",85372.4326678137
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut","N_Parkinglot.Ground.",85373.318828745
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice.","YrSold",85373.4747225254
"SalePrice","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2","YrSold",85375.0442875823
"SalePrice","N_APT","N_FacilitiesNearBy.Park.","N_SchoolNearBy.University._012vs345",85375.6726913344
"SalePrice","N_APT","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.University._012vs345",85375.9923155164
"SalePrice","N_FacilitiesNearBy.Hospital._0vs12","N_FacilitiesNearBy.Park._01vs2","YearBuilt_2000_2010",85377.0834740102
"SalePrice","N_APT","N_FacilitiesNearBy.Park.","N_SchoolNearBy.University._0vs12vs345",85378.4007615012
"SalePrice","N_APT","N_SchoolNearBy.Total.","YearBuilt",85378.6744861746
"SalePrice","N_APT","N_FacilitiesNearBy.ETC.","YrSold",85379.6838325067
"SalePrice","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.Elementary._cat","SubwayStation",85380.8007727225
"SalePrice","Floor","N_FacilitiesNearBy.Park._01vs2","N_FacilitiesNearBy.PublicOffice._splitAt4",85381.1057280397
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice._gr_stat","N_SchoolNearBy.Elementary.",85381.4869065337
"SalePrice","AptManageType","N_FacilitiesNearby.corr_neg","YearBuilt",85381.5910756327
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_SchoolNearBy.Elementary.","YrSold",85381.8377011074
"SalePrice","N_manager","N_SchoolNearBy.Middle._chr","N_SchoolNearBy.University.",85382.0597597098
"SalePrice","N_manager","N_Parkinglot.Ground.","N_SchoolNearBy.University._012vs345",85382.7996271043
"SalePrice","N_APT","N_FacilitiesNearBy.Hospital.","N_SchoolNearBy.University._012vs345",85383.0126785686
"SalePrice","N_SchoolNearBy.Middle._0vs123vs4","SubwayStation_byProxy2","YearBuilt",85383.9949250717
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary.","YrSold",85384.9661262788
"SalePrice","MonthSold","N_FacilitiesInApt","N_FacilitiesNearBy.Dpartmentstore._01vs2",85387.8422201612
"SalePrice","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.Middle._0vs123vs4","YrSold_2013",85392.0827213158
"SalePrice","N_manager","N_SchoolNearBy.Elementary.","N_SchoolNearBy.University._0vs12vs345",85393.7527138821
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice.","TimeToBusStop",85394.4020725919
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.Middle._chr","SubwayStation_byProxy2",85395.2487830285
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice._splitAt4","SubwayStation",85396.3605780074
"SalePrice","N_SchoolNearBy.Elementary.","N_SchoolNearBy.University._012vs345","YrSold_2011_2014",85397.4200490967
"SalePrice","Floor","N_SchoolNearBy.High.","YrSold_2011_2014",85398.0783085723
"SalePrice","N_manager","N_SchoolNearBy.Elementary._cat","N_SchoolNearBy.Middle.",85399.2217911656
"SalePrice","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.PublicOffice.","YrSold_2011_2014",85401.4896586779
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Hospital._0vs12","YearBuilt_2000_2010",85402.2715287719
"SalePrice","Floor","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.University._0vs12vs345",85402.8294682516
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice.","YrSold_2013",85403.5903183796
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.Park.","YrSold_2011_2014",85404.1876136119
"SalePrice","MonthSold","N_FacilitiesNearBy.PublicOffice.","YrSold_2013",85406.6449521538
"SalePrice","N_manager_splitAt4","SubwayStation_byProxy1","YrSold_2013",85407.2251879242
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.ETC._0vsOther","N_manager_splitAt4",85409.0744388447
"SalePrice","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut",85410.3459425446
"SalePrice","N_FacilitiesNearBy.Hospital.","N_Parkinglot.Basement.","TimeToBusStop",85410.7084880053
"SalePrice","N_FacilitiesNearBy.PublicOffice.","N_SchoolNearBy.High._0vs12vs345","YearBuilt_2000_2010",85412.6659465661
"SalePrice","MonthSold","N_FacilitiesNearBy.Park.","YearBuilt_2000_2010",85413.9058540418
"SalePrice","Floor","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Total._cut",85413.9537045661
"SalePrice","Floor","N_FacilitiesNearby.corr_neg","SubwayStation_byProxy2",85414.1673241094
"SalePrice","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total.","N_FacilitiesNearBy.Total._cut",85414.8490811416
"SalePrice","N_SchoolNearBy.Middle._0vs123vs4","N_SchoolNearBy.University._012vs345","YrSold",85415.071271179
"SalePrice","AptManageType","N_SchoolNearBy.Elementary.","YrSold",85415.1200451758
"SalePrice","N_APT","N_FacilitiesNearBy.ETC.","N_SchoolNearBy.University.",85416.0916509956
"SalePrice","N_SchoolNearBy.High.","TimeToBusStop","YearBuilt",85416.9140991442
"SalePrice","N_FacilitiesNearby.corr_neg","N_SchoolNearBy.Elementary.","YrSold_2013",85417.9781613764
"SalePrice","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.PublicOffice._splitAt4","YearBuilt",85419.2420823719
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice._gr_stat","N_SchoolNearBy.University._0vs12vs345",85420.0763232321
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Hospital._0vs12","N_manager_splitAt4",85420.4025802033
"SalePrice","MonthSold","N_SchoolNearBy.Total.","YearBuilt_2000_2010",85420.5022694653
"SalePrice","N_FacilitiesNearBy.PublicOffice._splitAt4","N_FacilitiesNearBy.Total.","YearBuilt_2000_2010",85420.9629111425
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.PublicOffice._gr_stat",85421.2320008318
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut",85421.3693323033
"SalePrice","N_FacilitiesInApt","N_manager_splitAt4","YearBuilt_2000_2010",85421.5505174963
"SalePrice","Floor","N_FacilitiesNearBy.Total._cut","SubwayStation_byProxy2",85423.3255319903
"SalePrice","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Middle._chr","YrSold",85423.972016554
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.Middle.","YearBuilt_2000_2010",85424.7102001348
"SalePrice","N_manager","N_Parkinglot.Ground.","N_SchoolNearBy.University._0vs12vs345",85424.7506122519
"SalePrice","N_APT","N_SchoolNearBy.University.","N_SchoolNearBy.University._0vs12vs345",85424.8332073151
"SalePrice","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.Park.","N_FacilitiesNearBy.PublicOffice._gr_stat",85426.4163518643
"SalePrice","MonthSold","N_manager","N_SchoolNearBy.University.",85427.9069803526
"SalePrice","N_FacilitiesNearBy.PublicOffice._gr_stat","N_FacilitiesNearBy.Total._cut","N_SchoolNearBy.University._012vs345",85429.251162986
"SalePrice","N_FacilitiesNearBy.Dpartmentstore._01vs2","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Middle._0vs123vs4",85431.0640107044
"SalePrice","N_SchoolNearBy.High.","N_SchoolNearBy.University._0vs12vs345","YrSold_2011_2014",85431.8517158427
"SalePrice","AptManageType","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Hospital.",85432.375836048
"SalePrice","N_APT","N_SchoolNearBy.High._0vs12vs345","YrSold",85432.7411325655
"SalePrice","N_SchoolNearBy.High._0vs12vs345","SubwayStation_byProxy1","YearBuilt",85433.2045580023
"SalePrice","N_SchoolNearBy.High._0vs12vs345","N_SchoolNearBy.University.","YearBuilt_2000_2010",85434.9055405708
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.PublicOffice._gr_stat","N_FacilitiesNearBy.Total.",85435.1513084937
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.PublicOffice._gr_stat",85435.1513084939
"SalePrice","N_FacilitiesNearby.corr_pos","N_FacilitiesNearBy.PublicOffice._gr_stat","N_FacilitiesNearBy.Total.",85435.1513084939
"SalePrice","N_FacilitiesNearby.corr_neg","N_FacilitiesNearBy.ETC._0vsOther","N_FacilitiesNearBy.Total._cut",85435.2686270523
"SalePrice","N_SchoolNearBy.Total.","YearBuilt","YrSold_2013",85435.6884346184
"SalePrice","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.PublicOffice._gr_stat","SubwayStation_byProxy2",85437.6266069048
